,Return,Volatility,Sharpe Ratio,HDFCBANK.NS,ITC.NS,RELIANCE.NS,SUNPHARMA.NS,TCS.NS
20,0.18996996276955985,0.17541552941513971,0.7979337019717673,0.13925734513449362,0.24061102158063424,0.0866603296524756,0.28168327680292976,0.2517880268294667
21,0.19954682331629991,0.17656080703204385,0.8469989791627924,0.09266873902654722,0.23701069860615548,0.0859652092269834,0.32039313463622093,0.26396221850409285
22,0.15208127062587204,0.1974225053011544,0.5170700800810633,0.30457796101353807,0.10323176824997135,0.32387257715278833,0.2019212327340323,0.06639646084966992
23,0.16031278430563814,0.18548769082676006,0.5947175460212449,0.23092314889905266,0.07445755560883707,0.2361615165414571,0.20432367912412813,0.25413409982652513
24,0.1890016053632427,0.18268904570339162,0.760864477823818,0.2789765689623112,0.3029586953615867,0.016342173983612384,0.31495447296172807,0.08676808873076158
25,0.15976918168780563,0.1834711022109272,0.5982913950209429,0.2652547075262932,0.13226046011420667,0.20824486663493555,0.19985690406700748,0.19438306165755717
26,0.16548446211595302,0.1899921929336411,0.60783793445812,0.008250367897465954,0.1818801065810391,0.27386707505289704,0.11707201634688441,0.4189304341217135
27,0.16506339061938757,0.1832298574410402,0.6279729309750335,0.15996046118121154,0.13549028841119398,0.25099566105389237,0.19156526398426582,0.26198832536943634
28,0.19848923164262217,0.19243476282352961,0.771634134414647,0.01670154675180368,0.1541315212178887,0.33311439265889575,0.3489954338963224,0.14705710547508946
29,0.18258331910547815,0.18652519495287098,0.7108064899166988,0.11637954318119156,0.02927725552451665,0.22775164707801754,0.29700855015580757,0.32958300406046664
30,0.17756636412827123,0.18990745892604588,0.6717290876813236,0.09018089194128924,0.16630002475801667,0.33976275268214223,0.2510746622137235,0.15268166840482847
31,0.1707270353902715,0.1789404936265608,0.6746769998423182,0.13321989404476312,0.35945529511654695,0.10005009488681409,0.13667525837756242,0.2705994575743135
32,0.18483511087561133,0.19128846426456997,0.7048784221986417,0.03348376950553329,0.07275823151613953,0.3217064748075615,0.28394924215891704,0.2881022820118486
33,0.20111030983885514,0.18050661514711241,0.837145551234788,0.13198007733921047,0.1935015976247802,0.1481235006603905,0.37181177042070873,0.15458305395491018
34,0.15906529718939239,0.18689164857822893,0.5835750180337241,0.308070463788112,0.009788346316118506,0.1403859068799542,0.22469968762490244,0.31705559539091277
35,0.18617112896448867,0.18291204382431006,0.7444623444002585,0.12702645579174815,0.0486021681348443,0.15090569269998622,0.3037526659114892,0.369713017461932
36,0.17884790723166893,0.180422888688991,0.7141439102761187,0.07254421140459492,0.2282332001782772,0.22266996191587873,0.21214155686875621,0.2644110696324929
37,0.1694630527970874,0.20283690126815668,0.5889611409471964,0.1349005050895574,0.16587971949864197,0.4316045268709125,0.24215250803116217,0.02546274050972598
38,0.2048809775479206,0.18433305171223904,0.8402235850231792,0.11941899266506188,0.4057006288995368,0.04370954188218135,0.3245804529610574,0.1065903835921626
39,0.14269377455024448,0.1933769248198105,0.47934247913300393,0.3679235034945995,0.21391942541881334,0.22233606496270658,0.1284941753238658,0.06732683080001471
40,0.18334609581104316,0.18914904383535233,0.7049789579011371,0.17902041007713582,0.22750232971606388,0.263223447467369,0.30133970795584725,0.028914104783584093
41,0.17352852495688031,0.18601224049559656,0.6640881515526103,0.02095684779655834,0.2591662354069479,0.2844342819149346,0.161432951580592,0.27400968330096726
42,0.17860547804408367,0.17649427852942415,0.7286665557413142,0.18783007041061262,0.21125876126092344,0.1299067275455333,0.2486544099836361,0.22235003079929466
43,0.1667080295245013,0.18008321098622176,0.6480783460343268,0.19987596682661044,0.22355165549376205,0.1970289143077306,0.1918600208828332,0.18768344248906377
44,0.20012522370660493,0.18674109799828298,0.8039217146939195,0.02257513709162553,0.47804415649330634,0.05861771051784768,0.23691918977757084,0.20384380611964978
45,0.15506784551805264,0.18197237665632887,0.5773834878053095,0.22885623191116525,0.20171259175903158,0.20714615439586875,0.13867898926585767,0.2236060326680767
46,0.17738571735903186,0.17962314990723466,0.7091831839315783,0.1506263615999908,0.3459392200280463,0.1373881747568118,0.19832407275773198,0.1677221708574193
47,0.1627843901619169,0.19108072506880744,0.5902447257372697,0.2234173535429336,0.02886374884828387,0.2912101402659111,0.23769151868364058,0.21881723865923083
48,0.14489666991999073,0.18969085569259048,0.500270134654137,0.31951927732671276,0.030314794628116083,0.09339744800101282,0.12586844615579973,0.43090003388835857
49,0.16608424005544928,0.17861511410865172,0.6499127502997039,0.13080317554547158,0.30336476053118944,0.13116319406304108,0.12408899806586919,0.31057987179442875
50,0.15428168127174174,0.1821321072856471,0.5725606694276668,0.21655906165028962,0.29617457238948336,0.005053593944892858,0.0636847257797081,0.418528046235626
51,0.17308608554685245,0.1838514931111725,0.6694864614040636,0.07829457318642169,0.3927815196590986,0.012000812675606255,0.09870943593733493,0.41821365854153847
52,0.13955755640961215,0.196022362518775,0.45687418138853586,0.16756414503860392,0.18466024389269858,0.3671883012065403,0.05029825701140343,0.23028905285075385
53,0.18738725049135688,0.18753281188823814,0.7326037993459728,0.22305272254524092,0.07653900226575606,0.21519177879576945,0.3668688694242795,0.11834762696895394
54,0.13689441105038594,0.19534224687639196,0.44483163493747824,0.2555216146878751,0.1154825711451739,0.3304932812634954,0.0811427126244651,0.2173598202789904
55,0.1389185171597102,0.18849016148560785,0.47174089331182184,0.20109974337978706,0.28508684971857234,0.24043396300749645,0.014203255410213396,0.25917618848393065
56,0.15516460065887153,0.1860613170240927,0.5652147493143562,0.26272989330656055,0.10049622590748329,0.23728979732352593,0.18223807036564735,0.21724601309678288
57,0.1689963925097778,0.18023999288060474,0.660210814525519,0.12077450241221893,0.16548915991197302,0.12493259190414904,0.1632394549873419,0.425564290784317
58,0.12598754707363308,0.1969307115592409,0.38585930285827674,0.3214177255398484,0.052521052401726914,0.14605922250681802,0.014562045179813804,0.4654399543717929
59,0.15709552081914227,0.18288590697110238,0.5855865145260445,0.21011602904139073,0.23066175875849176,0.22770189570129834,0.1414530699749955,0.1900672465238236
60,0.1709274048421295,0.18615024366132207,0.6496225976590304,0.12184996134302972,0.24288731144145984,0.2933052956310064,0.19885864155485658,0.14309879002964743
61,0.1689068423707339,0.17790478688102715,0.6683734848025882,0.2342676826581021,0.25265091082930435,0.12260754398533502,0.1999080123059414,0.19056585022131706
62,0.1458063112316912,0.18391111254454537,0.5209381309597907,0.3380647254639972,0.12712617859174202,0.09662563573694707,0.12238710291518262,0.31579635729213096
63,0.1600453978244609,0.18095416523715413,0.608139622982638,0.1903249581691993,0.20531540133493015,0.21283065961556302,0.1521797488642953,0.2393492320160123
64,0.13615537477916542,0.18688214193214234,0.4610144869296756,0.25855864067628154,0.2899950564772517,0.17045168736544988,0.007692132406225441,0.2733024830747913
65,0.17401617090188892,0.1769127714826617,0.7010017980191051,0.2438997077315295,0.2872083746875568,0.04695560709495401,0.21309072643921678,0.20884558404674292
66,0.15822136171294282,0.18758780373623105,0.5769104363795095,0.14514082291422323,0.19064905493024578,0.3113293964982437,0.14390689200669618,0.208973833650591
67,0.1900135834696331,0.18541562894487404,0.7551336651952926,0.019879362489628034,0.1138178941032769,0.2392929428290102,0.28355303102905216,0.3434567695490326
68,0.16752082137010305,0.18710003328397523,0.6281175866587538,0.16648430737029166,0.05885807483774188,0.2713408132945102,0.22985312089617094,0.27346368360128526
69,0.1224531494766665,0.1969545952602654,0.36786727103738487,0.3501023887259007,0.07797976595626416,0.22402387238401011,0.018644996263740943,0.32924897667008407
70,0.1698747649956185,0.19044094801915828,0.6294589805526443,0.36320309408313356,0.3032617790666307,0.08217479443844607,0.24927564430951948,0.002084688102270145
71,0.18279014266913846,0.17788716765111193,0.7464852266891913,0.17802839804640058,0.28793846830729763,0.12031740068582163,0.25327194589417634,0.1604437870663037
72,0.12617362574152283,0.19634348230991175,0.38796106112292095,0.2976078498655488,0.21093919736894357,0.2941721279423796,0.006701849200349436,0.19057897562277867
73,0.17932785249000707,0.18830895670275172,0.6867854548955569,0.10749118362598555,0.3560940360472534,0.253322358023336,0.21397744807803407,0.06911497422539085
74,0.20393136153942243,0.1895266629413221,0.8121884232567318,0.05268706578503214,0.02371775848609263,0.2183402439031214,0.4004322747687981,0.3048226570569558
75,0.1908343769376702,0.19592947125155463,0.7188013933690066,0.13508741693290094,0.10834235094414084,0.3367192735599957,0.3674385827079361,0.052412375855026276
76,0.1519735635410437,0.19311015971898865,0.5280590295685854,0.172728700741125,0.1945103497307823,0.35626218047797964,0.12704124786060525,0.14945752118950772
77,0.19580785096393727,0.19071757803261535,0.7645223501055687,0.10868601148666641,0.08086396252075059,0.2887059348814796,0.3807275236336727,0.14101656747743055
78,0.1732987960139217,0.180632024005666,0.6825965478306001,0.21870971521271937,0.0706085540744161,0.13574283421031247,0.2587665096245129,0.31617238687803934
79,0.1720173425482507,0.17996271354468005,0.6780145739353779,0.24667951702542884,0.37002342387101467,0.0019746478576742094,0.1754310677301491,0.20589134351573304
80,0.16487511165816224,0.19572022043713327,0.5869353273851484,0.29553151422319485,0.005986245885588271,0.2825121988706146,0.28826346059508423,0.1277065804255181
81,0.17520134833218928,0.18626126245590072,0.6721813579559087,0.337076048872357,0.007558957930427455,0.011130955759825468,0.31217221397313744,0.33206182346425245
82,0.1901623890665821,0.1940218405732376,0.7224052130031972,0.14657062640288326,0.15222701741354375,0.3154299115448029,0.35534297614119315,0.030429468497576884
83,0.16523520879169354,0.18110869750237824,0.6362765034527418,0.1266018870662954,0.18710791584349173,0.22126989338551367,0.15974657749016952,0.3052737262145296
84,0.16033447111949115,0.18204115642182236,0.606096298706355,0.2891292198592993,0.14230967894130933,0.16738926784496916,0.2037798627918832,0.19739197056253893
85,0.19696033203160973,0.17810697385121735,0.8251239626044844,0.07917892474714334,0.3264616859654326,0.09545280583831409,0.2821512833929388,0.21675530005617114
86,0.1530760262845875,0.1844367245134053,0.5588693171413142,0.16947196603704567,0.272814539684639,0.24235898522252566,0.09143664771424663,0.2239178613415431
87,0.19253222575838058,0.17609551568988885,0.8094029265877813,0.08727750350641249,0.2691072525871277,0.05634300933072973,0.260400581760828,0.3268716528149021
88,0.16316800124004888,0.18164307369760244,0.6230240379462518,0.30498752065872214,0.09038251233752352,0.1152317657643807,0.22776414996188543,0.2616340512774881
89,0.17306463385775378,0.1794791239849471,0.6856765908222018,0.11354407622971206,0.1903451101942657,0.20419339023972247,0.1985449913797743,0.2933724319565255
90,0.18249377197707678,0.18603804178884142,0.7121864469389603,0.25378056753299305,0.1639342429582976,0.19095831407272398,0.32815680120981483,0.06317007422617062
91,0.12806756645397535,0.20064222911112678,0.38908841274254985,0.49632702421907116,0.1369737141248912,0.1614559212224769,0.09915626778262793,0.10608707265093292
92,0.13052164937892594,0.196635404209213,0.4094972098374197,0.2637008006157213,0.20738365161316868,0.32650611424797915,0.02586203929519511,0.17654739422793578
93,0.19234679443841257,0.18048772445966516,0.7886785368066613,0.10287659058869958,0.2781028406918457,0.18023981544464468,0.2929618417589712,0.1458189115158389
94,0.15995509143208725,0.1840805676137678,0.5973204714513465,0.11434702960965555,0.22288170725926273,0.26243221824332397,0.12268233792765523,0.27765670696010253
95,0.13571346029222486,0.18690416307579372,0.45859577915054883,0.353925352665564,0.16194543641338213,0.07135817625133958,0.05360942581336104,0.3591616088563533
96,0.15349828310524868,0.20118142727870564,0.5144524745908472,0.0759748644543826,0.17117764657101148,0.4435870951262742,0.11425082504420069,0.19500956880413098
97,0.18946314575887405,0.18344976616951958,0.7602252576871696,0.03946321680382895,0.20424647339124694,0.2574501172773802,0.2759423252991757,0.22289786722836827
98,0.16777210925402267,0.1852842245224785,0.6356294474478299,0.132084603481341,0.15924127918572215,0.2902542978527528,0.19947908831337116,0.2189407311668128
99,0.1576708710237357,0.1815441886258121,0.5930835453271401,0.20303480675150756,0.20059424581524313,0.21498341864773726,0.14468566677608902,0.23670186200942303
100,0.1727718242304739,0.19716597012705217,0.6226826269835547,0.2827914082056871,0.08375801200660922,0.2952444814868066,0.31979792960060516,0.018408168700291976
101,0.1744650531132674,0.18240304546742622,0.6823628015327986,0.22017790096684292,0.21560698478840173,0.20044558378186753,0.25311869977133444,0.11065083069155345
102,0.19573749415676794,0.17686984804226205,0.8239815648054654,0.09722072161706018,0.2626174957227363,0.000369346860517415,0.2741392683636763,0.36565316743600984
103,0.1684545562488918,0.1920490873374629,0.61679312248304,0.2602088236223096,0.47366119278598406,0.06901279190291482,0.15426687424165014,0.042850317447141344
104,0.17015359730723026,0.17672923779256713,0.6798739065929682,0.20737564339867792,0.30011196362227327,0.015270838580946524,0.16131669361993003,0.3159248607781723
105,0.14858923199240043,0.18773581558158292,0.5251487665631774,0.10458388452184161,0.34913569907044795,0.194602288637101,0.005988292875016701,0.3456898348955927
106,0.17681854160105076,0.18096878382172368,0.7007757853198732,0.07391330956242045,0.21931947647601932,0.2314550047634018,0.2036742567533598,0.27163795244479866
107,0.15445770894524108,0.18319164486891118,0.5702100061385945,0.2239760154697835,0.3041035352525628,0.18882334171641957,0.10830593552418837,0.1747911720370457
108,0.21241354241622185,0.18584682786293663,0.8739107591118155,0.09830055970799455,0.040556187701662486,0.0799684189789483,0.441660383662024,0.3395144499493708
109,0.15728441715672178,0.18619257256682076,0.5762013794520163,0.15501905650255357,0.18453722433996386,0.29174840128371626,0.13951773265422407,0.2291775852195423
110,0.18649221301089325,0.18744537195078456,0.728170621607721,0.0694000917965548,0.14799733587722594,0.30475748512751294,0.2932531702103129,0.1845919169883934
111,0.14699547592286052,0.18887475820668684,0.513543878725805,0.25356145371793776,0.2660577925573369,0.25574373481820917,0.09786777743830258,0.12676924146821367
112,0.16313795529885958,0.18089070523966963,0.6254492465434218,0.2594194323070569,0.15289030254677125,0.1750651262478523,0.206855205749227,0.20576993314909253
113,0.13078461123439203,0.19935850018439938,0.40522280795486115,0.2564555769061438,0.2578957246525456,0.3439633842915821,0.018094351158048385,0.12359096299168022
114,0.17271145915240618,0.1932267913720965,0.6350644146240618,0.011152084315869972,0.113576893396143,0.144667645923263,0.1484414840744145,0.5821618922903096
115,0.17593899597653415,0.18146043043695212,0.6940300740678076,0.1990877441770989,0.06622903666380736,0.1661669888684107,0.273737233588246,0.2947789967024372
116,0.1770427609503585,0.19289050292513585,0.6586263140164345,0.20086925668651512,0.21211359519563738,0.2986306338730086,0.2829646526360389,0.005421861608799954
117,0.19803963784746947,0.17754163725165498,0.833830532032505,0.1430336514499805,0.24723552362926388,0.09403707955756695,0.33498840449155876,0.18070534087162984
118,0.1888506079945394,0.18320930891588888,0.7578796558764681,0.049124912227074366,0.24002876662405537,0.2522440674078435,0.2685575669874389,0.19004468675358804
119,0.16766686709245288,0.21090807918749885,0.557905925395329,0.12180171029770627,0.09196404171325642,0.4953578332729266,0.2532896460177147,0.03758676869839585
120,0.12774905843036458,0.20352400092875866,0.38201420017081805,0.408170566294011,0.03321676572713122,0.2909828239632793,0.10408947731190255,0.1635403667036758
121,0.19508387779872466,0.1780110001230716,0.8150275977238368,0.06943987261860536,0.266198926914904,0.14489465460975415,0.288503235694739,0.23096331016199761
122,0.17647432557725357,0.18849534093274753,0.6709679133256552,0.18929249990370786,0.22299866625324521,0.27242651215452224,0.265732458434522,0.04954986325400265
123,0.1645163860599689,0.18984089009490498,0.6032229726837038,0.35813606089753786,0.07760535062687225,0.17804293116253458,0.27864107961579837,0.10757457769725685
124,0.13366421841405973,0.20500284266241237,0.40811247945392376,0.2703005094909455,0.3043432351501259,0.3644213200855608,0.038555236964043955,0.02237969830932387
125,0.16593924713338293,0.18246251103748773,0.6354140720422438,0.10617487212405259,0.30176049439699454,0.22894580094512645,0.133661097821696,0.22945773471213055
126,0.14895571240343702,0.18083222413691769,0.547223885984571,0.2603121959260574,0.2049685617851817,0.09999928942596843,0.09033574189493432,0.3443842109678581
127,0.18741365971980078,0.18234127067900682,0.7536070095820683,0.09565537105544697,0.1900941986195449,0.24201857341716465,0.2893775292753153,0.1828543276325282
128,0.17447192163638872,0.18715047448628522,0.6650900671134033,0.25509785946890984,0.3148007895702484,0.1660091521708737,0.24285947951375197,0.021232719276216186
129,0.1394412052309,0.18905908430272866,0.4730859961623601,0.25863647315065363,0.32520336802730243,0.2094586142515977,0.0304620592384829,0.17623948533196343
130,0.1873048566638445,0.1925523456297339,0.7130780786637269,0.15552048357180567,0.08866600674306255,0.30956223460803506,0.3526668382093417,0.09358443686775503
131,0.15809247179144625,0.18692511784490448,0.5782661690288875,0.24958410625511399,0.10733547396903019,0.2589936844493685,0.19799658916989915,0.18609014615658814
132,0.1785246431813345,0.21805949121342777,0.5894017383335991,0.1070389596556943,0.03230838143688114,0.5210103392712966,0.3323846162085964,0.007257703427531574
133,0.17291522222371475,0.18841895644059042,0.6523506155946184,0.17301242971716949,0.016463822749552964,0.2573637120701292,0.27230576938846063,0.28085426607468766
134,0.20082198052929479,0.19083929640399278,0.7903088272240102,0.2831776574874212,0.11547384855124533,0.11364642830571792,0.4504640707307949,0.037237994924820814
135,0.18181730239420424,0.17833344957255295,0.7391619615397832,0.11275362834599995,0.14816737178753234,0.15346210642168664,0.25039716523497685,0.3352197282098043
136,0.1619327296721295,0.19139866693237012,0.5848145729859259,0.20863125253002124,0.2950836099461891,0.28495189047991576,0.1717008568323554,0.03963239021151853
137,0.13967250271020726,0.19525888886211232,0.4592492727618258,0.11049546262583247,0.15222412685756065,0.28380995687627586,0.010994104285454769,0.44247634935487623
138,0.2049300373401899,0.1881170638553144,0.823583114498058,0.022601299169845074,0.3555933031545106,0.20973138530529004,0.32540805665090833,0.08666595571944606
139,0.1924530923497757,0.19045952467876962,0.7479441765384961,0.1728417120855801,0.157980422630174,0.26124496241912065,0.3691830938594532,0.03874980900567205
140,0.19034756514164783,0.17912422906142328,0.7835208328713665,0.15282357549967032,0.13589748960037842,0.15767792259551142,0.32712429842389196,0.2264767138805479
141,0.13535951522356615,0.20610098298659651,0.4141635521899349,0.38187900905374744,0.15465532590126577,0.33562014543135316,0.1259315865483204,0.001913933065313427
142,0.18915692934968384,0.17591873782552944,0.7910296030414634,0.11564334265326497,0.21444108583491697,0.11251934819760069,0.27608386301973836,0.28131236029447904
143,0.16442669920835268,0.19453234943981118,0.5882142457944075,0.2408690807126093,0.0473317315574813,0.3222864768157492,0.259923424094434,0.1295892868197262
144,0.18667018247250586,0.19161751760343765,0.7132447188641272,0.0045488937976973795,0.47459281492399197,0.20523226010777432,0.17675753498112778,0.13886849618940855
145,0.16641749806416337,0.17972260966840134,0.6477621167362326,0.32052150920697337,0.12920511527264134,0.04883496337354568,0.23327175545268614,0.2681666566941535
146,0.15299607756445183,0.18276781294607647,0.5635350990102378,0.23667207103779944,0.15073087301028315,0.2062861058934748,0.13910318013981227,0.2672077699186302
147,0.17784287623604797,0.17550947525216987,0.7284101103508223,0.1681729242095865,0.24112315806040466,0.10669161606921998,0.22325502511940068,0.2607572765413882
148,0.1789988967191914,0.18079363502016801,0.7135145919534237,0.04118648747927736,0.28877050361397366,0.1998077344040837,0.18096234308508338,0.2892729314175818
149,0.1654644676765049,0.17845936109376362,0.6470070663081618,0.2661773300097712,0.1984915289122265,0.1215995143304405,0.2038725182766296,0.20985910847093223
150,0.20694523277331767,0.180934565143866,0.8674143199146401,0.016003297058942042,0.2593752906909125,0.1541271962391422,0.3412468668318328,0.22924734917917042
151,0.13223664845157937,0.18868461540862339,0.43584183200884824,0.28929404037092193,0.2266497401419119,0.20073832329169947,0.01693123034010733,0.26638666585535936
152,0.13471693121315695,0.19522182723808887,0.43395214772699453,0.4737715193137404,0.0867896834931804,0.1166388556155054,0.13007719814720312,0.19272274343037063
153,0.17970052692608818,0.18884430461878593,0.6868119596612171,0.22589516232240628,0.22424705535093417,0.23577432236691642,0.29532413868784074,0.018759321271902378
154,0.14410050987370043,0.1909159132605743,0.49288981869869597,0.1651104409293892,0.24412101890505147,0.3148313116301644,0.05444704843283414,0.22149018010256066
155,0.18256317018913656,0.19246184250524087,0.6887763749093629,0.14125338269609497,0.13514665470457546,0.33137122065661145,0.3115803217205861,0.08064842022213194
156,0.18013908411438279,0.19563675452225976,0.6652077439752019,0.0811872219661587,0.03574246280841165,0.36342537829256977,0.293890943214351,0.22575399371850874
157,0.16525192478116804,0.18429184109320204,0.6253772500046901,0.28486593533183485,0.12700757403026652,0.196233149752456,0.24236890670877154,0.14952443417667102
158,0.18552975411622752,0.1807605076415346,0.7497752461781974,0.17492513915127522,0.1780597212511959,0.19051621070471728,0.30644964987753015,0.15004927901528142
159,0.12610563657954005,0.20433022355764652,0.3724639226368232,0.2874482526751899,0.06900408609104183,0.37909998228753544,0.04828059044386169,0.21616708850237118
160,0.12143222736224692,0.20076468155075033,0.35580076540599054,0.37142326242397594,0.21080164764814588,0.2824911065883155,0.009702982987762355,0.12558100035180034
161,0.16419841395472115,0.18027650258278724,0.633462555122948,0.3297827779084038,0.16488117156649115,0.07522141418724261,0.2226689578633936,0.20744567847446868
162,0.16587670934933474,0.18336176181420213,0.6319567842435488,0.10463860567765032,0.2678788951412773,0.25656562082504475,0.1453804022976579,0.22553647605836985
163,0.23058114679416492,0.18829244703356213,0.9590461520847796,0.036412303155919944,0.34548936325614094,0.027885966830153167,0.4554808909188697,0.1347314758389163
164,0.1605133504930878,0.19979810439890483,0.5531251201084646,0.04247457524382896,0.02562389656636477,0.3374173758464867,0.14700091050314631,0.44748324184017324
165,0.1669565735384222,0.19227253119583623,0.6082853999529338,0.12865740324505842,0.0034607507097134363,0.2879794291780397,0.22259961403986417,0.3573028028273243
166,0.1598053146120106,0.17909093183282115,0.6131260443410519,0.2901347082038355,0.20594305557590498,0.1047087451371772,0.17432741011319447,0.22488608096988774
167,0.16215696042615677,0.18244078901616786,0.6147581417016205,0.2124047565544096,0.0826770467069943,0.1066328532770319,0.1762225290426163,0.42206281441894794
168,0.1617941327962464,0.1846590484103839,0.6054083661678823,0.2241744651686052,0.14707434792433188,0.25085822239455685,0.19956841346591664,0.17832455104658937
169,0.18167549423452922,0.1793316812087971,0.7342567322570213,0.06360713856126865,0.3241427320249774,0.16136872115067857,0.19315085987725883,0.25773054838581666
170,0.17756427526166377,0.18024508512268758,0.7077267886380062,0.15388500826626617,0.17803484038033351,0.21499477520896484,0.25136790405287973,0.2017174720915558
171,0.1524611741655686,0.2036610891462085,0.5030964657760992,0.10387676504125369,0.29564124440059825,0.43458616072301864,0.09479101008436391,0.07110481975076549
172,0.15816314444658863,0.20467671390788292,0.528458476694465,0.18579798620581667,0.16768949070453099,0.4352926545243498,0.19563523675669703,0.015584631808605604
173,0.18368093035370028,0.18049566176655502,0.7406323733508741,0.19023067288835588,0.16640845498071347,0.18288962426002695,0.30268629890538934,0.15778494896551426
174,0.1768254852817364,0.18076323788932702,0.7016110508010802,0.03937976611014458,0.2641345996262657,0.1349728123012068,0.15650751476489447,0.4050053071974884
175,0.17323006344545677,0.17776356660866235,0.6932245217420824,0.2806167535786099,0.27952562606736214,0.008316510371584327,0.21862192601362218,0.21291918396882134
176,0.17370556641964757,0.18321607102669663,0.6751894947120785,0.16185983506224613,0.16891631549812233,0.2546407501115277,0.24150848737547737,0.17307461195262644
177,0.14993018952826573,0.19153751136482622,0.5217264692237032,0.2900837926422481,0.17029966455544407,0.28214348471732714,0.1587688950944065,0.09870416299057422
178,0.14523834097146793,0.19019393271634305,0.5007433182083009,0.32776747478430324,0.06665663746848706,0.2274585160190756,0.15516684412494577,0.2229505276031882
179,0.17349286655886434,0.19375693574856692,0.6373597212495022,0.3144606022441524,0.08317232919132893,0.23643353030934086,0.3264977715150636,0.03943576674011437
180,0.17032207620805115,0.20725078541400946,0.5805627031409927,0.08262910662297217,0.13683227222008562,0.4816710650277587,0.23933234667892794,0.05953520945025549
181,0.14244442113425926,0.19604971921997666,0.4715355956747504,0.1679371946549414,0.4011692470263503,0.2857408921386229,0.008055079976620335,0.13709758620346493
182,0.13792935936886724,0.19084360446678622,0.4607404037171713,0.3041877586999011,0.1406111396663925,0.25870821151206114,0.09008262295275103,0.20641026716889413
183,0.15019403305305917,0.18189353480506193,0.5508388913351904,0.2957235574516152,0.3146270604259061,0.06062589284405498,0.08495358565823652,0.24406990362018713
184,0.18943928843621832,0.17535945731666733,0.7951626366202554,0.14971052557477282,0.19442004091762102,0.06498438597164166,0.2875074168563141,0.3033776306796503
185,0.14879114289624104,0.19108223732826737,0.5170085104588974,0.2978499677598354,0.0647339607493435,0.26461290941579063,0.1719852886148005,0.20081787346023
186,0.14840835266837937,0.18178643772300934,0.541340453671938,0.24170711451834945,0.29419680216582894,0.12982437979891956,0.06717301784289784,0.26709868567400413
187,0.15453957767403526,0.1846716211450761,0.5660836084387327,0.21273546104346303,0.26907444653072315,0.2345984161158047,0.12057597016198915,0.16301570614802005
